0,65285,27.9,0,0.027506249999999996,-0.0010821554395887586,0,0,0,50,0,-0.0005086263020833333,5744,323,0,-0.29034000000000004,0.0024319936831792193,0,0,0.3,5088,0,11480,0,50,0,0.00012417634328206378,0,0,true,0,0,0
0,65285,27.9,0,0,0.0006424056159125434,0,0,0,50,0,0.00037219789293077256,5648,323,0,-0.29034000000000004,-0.0001955777406692505,0,0,0.3,5088,0,11480,0,50,0,-0.00023717681566874185,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,0.00051524904039171,0,0,0,50,0,0.0004357761806911892,5640,320,0,-0.29034000000000004,0.0000490496555964152,0,0,0.3,5088,0,11480,0,50,0,-0.00014776984850565592,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,0.0003708733452690972,0,0,0,50,0,0.0010026825798882379,5648,320,0,-0.29034000000000004,-0.0002620120843251546,0,0,0.3,5088,0,11480,0,50,0,-0.000016142924626668293,0,0,true,0,0,0
0,0,27.9,0,0.027506249999999996,0.0003695487976074219,0,0,0,50,0,-0.0007258521185980903,5640,317,467,-0.29034000000000004,0.00022351741790771484,108,0,0.3,5088,0,11480,0,50,0,1.0567948017284913e-118,0,0,true,0,0,0
0,0,27.9,0,0.027506249999999996,0.0004688898722330729,0,0,0,50,0,-0.00006622738308376736,5640,317,467,0.29034000000000004,-0.00009437402089436849,108,0,0.3,5088,0,11480,0,50,0,1.076418632011153e-146,0,0,true,0,0,0
0,0,27.9,0,-0.027506249999999996,-0.00010861290825737847,0,0,0,50,0,0.0008119477166069879,5640,317,467,-0.29034000000000004,-0.000054016709327697754,109,0,0.3,5088,0,11480,0,50,0,7.073953599743274e-173,0,0,true,0,0,0
0,0,27.9,0,-0.027506249999999996,-0.0005139244927300347,0,0,0,50,0,-0.00017351574367947047,5648,317,467,-0.5806800000000001,-0.0000980993111928304,109,0,0.3,5088,0,11480,0,50,0,2.885605892969363e-201,0,0,true,0,0,0
0,0,27.9,0,0.027506249999999996,-0.0010199016994900173,0,0,0,50,0,0.001404020521375868,5640,317,467,-0.5806800000000001,-0.000026697913805643715,109,0,0.3,5088,0,11480,0,50,0,3.2989866745176833e-228,0,0,true,0,0,0
0,0,27.9,0,-0.027506249999999996,-0.00022252400716145832,0,0,0,50,0,-0.0006291601392957899,5640,317,467,-0.5806800000000001,-0.0000459452470143636,109,20310,0.3,5088,0,11480,0,50,0,9.316390316184089e-258,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,-0.0007165802849663629,0,0,0,50,0,0.0008755260043674045,5640,320,0,-0.29034000000000004,0.00011300047238667806,0,0,0.3,5088,0,11480,0,50,0,0.00014280279477437335,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,0.0008953942192925346,0,0,0,50,0,0.00011126200358072916,5640,320,0,0.29034000000000004,-0.00003414849440256754,0,0,0.3,5088,0,11480,0,50,0,0.0000043461720148722325,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.00040531158447265625,0,0,0,50,0,0.0002755059136284722,5608,320,0,-0.29034000000000004,0.0002421438694000244,0,0,0.3,5088,0,11480,0,50,0,0.0000329067309697469,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,0.000797377692328559,0,0,0,50,0,-0.00006357828776041666,5600,320,0,-0.29034000000000004,-0.0001446654399236043,0,0,0.3,5088,0,11480,0,50,0,0.0001272807518641154,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.0007179048326280381,0,0,0,50,0,-0.0003311369154188368,5600,320,0,0.29034000000000004,0.000027939677238464355,0,0,0.3,5088,0,11480,0,50,0,-0.000029181440671284992,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,0.0004980299207899305,0,0,0,50,0,0.0004145834181043837,5600,320,0,-0.29034000000000004,0.000028560558954874672,0,0,0.3,5088,0,11480,0,50,0,0.0001837809880574544,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,-0.0005814764234754774,0,0,0,50,0,0.00017219119601779513,5608,320,0,0.29034000000000004,-0.00004284083843231201,0,0,0.3,5088,0,11480,0,50,0,-0.000022351741790771484,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,0.000039736429850260414,0,0,0,50,0,-0.0003933906555175781,5600,320,0,-0.29034000000000004,0.0000130385160446167,0,0,0.3,5088,0,11480,0,50,0,0.00006395081679026285,0,0,true,0,0,0
0,65285,27.9,0,0,0.000017219119601779512,0,0,0,50,0,0.00010066562228732639,5600,317,0,-0.29034000000000004,-0.00011237959067026773,0,0,0.3,5088,0,11480,0,50,0,0.000022351741790771484,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.0005788273281521267,0,0,0,50,0,-0.0006940629747178819,5600,320,0,-0.29034000000000004,-0.0000850607951482137,0,0,0.3,5088,0,11480,0,50,0,-0.0004420677820841471,0,0,true,0,0,0
0,0,27.9,0,-0.027506249999999996,-0.00006490283542209202,0,0,0,50,0,-0.0005258454216851129,5600,320,0,0.29034000000000004,-0.0000459452470143636,0,0,0.3,5088,0,11480,0,50,0,0.000032285849253336586,0,0,true,0,0,0
0,0,27.9,0,-0.027506249999999996,0.0007086329989963108,0,0,0,50,0,0.00035762786865234375,5600,313,467,-0.5806800000000001,0.00003476937611897786,110,0,0.3,5088,0,11480,0,50,0,5.917353291686996e-275,0,0,true,0,0,0
0,0,27.9,0,0.027506249999999996,-0.0007430712381998698,0,0,0,50,0,-0.000010596381293402777,5600,317,467,-0.29034000000000004,0.00018750627835591632,110,20310,0.3,5088,0,11480,0,50,0,1.1743983128656742e-302,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.001049041748046875,0,0,0,50,0,-0.0003536542256673177,5600,320,0,-0.29034000000000004,0.000038494666417439774,0,0,0.3,5088,0,11480,0,50,0,-0.0001279016335805257,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,0.0005271699693467881,0,0,0,50,0,-0.00045696894327799476,5600,317,0,0.29034000000000004,0.00012045105298360188,0,0,0.3,5088,0,11480,0,50,0,0.00005525847276051839,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,0.0004967053731282552,0,0,0,50,0,-0.0004291534423828125,5368,317,0,0.29034000000000004,0.013208016753196716,0,0,0.3,5088,0,11480,0,50,0,0.009188428521156311,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,0.0003682242499457465,0,0,0,50,0,-0.0003059705098470052,5096,317,0,0.29034000000000004,-0.000021730860074361164,0,0,0.3,5088,0,11480,0,50,0,0.0001210719347000122,0,0,true,0,0,0
0,65285,27.9,0,0,0.00008609559800889756,0,0,0,50,0,0.0008424123128255208,5096,317,0,0,0.00016453365484873453,0,0,0.3,5088,0,11480,0,50,0,-0.00012417634328206378,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,0.00020000669691297744,0,0,0,50,0,-0.000316566891140408,5104,317,0,0.29034000000000004,0.00014839073022206623,0,0,0.3,5088,0,11480,0,50,0,-0.0000130385160446167,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,0.00007814831203884548,0,0,0,50,0,0.00010199016994900173,5096,317,0,-0.29034000000000004,-0.00014280279477437335,0,0,0.3,5088,0,11480,0,50,0,-0.00015459954738616943,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.00019735760158962672,0,0,0,50,0,0.000026490953233506945,5104,317,0,-0.29034000000000004,-0.00026387472947438556,0,0,0.3,5088,0,11480,0,50,0,0.00011300047238667806,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.00012185838487413194,0,0,0,50,0,-0.0011020236545138888,5096,317,0,0.29034000000000004,0.00004470348358154297,0,0,0.3,5088,0,11480,0,50,0,-0.00023096799850463867,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,-0.00018941031561957466,0,0,0,50,0,0.00021457672119140625,5096,317,0,0.29034000000000004,-0.00008443991343180338,0,0,0.3,5088,0,11480,0,50,0,-0.00011051694552103677,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,-0.0006927384270562066,0,0,0,50,0,0.0010410944620768228,5096,317,0,0.29034000000000004,-0.00016080836455027261,0,0,0.3,5088,0,11480,0,50,0,0.000072022279103597,0,0,true,0,0,0
0,65285,27.9,0,0,-0.0010053316752115886,0,0,0,50,0,-0.00024769041273328994,5096,317,0,0.29034000000000004,-0.00007078051567077637,0,0,0.3,5088,0,11480,0,50,0,-0.00012479722499847412,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,0.0004967053731282552,0,0,0,50,0,-0.00031391779581705726,5104,313,0,-0.29034000000000004,0.00013659397761027017,0,0,0.3,5088,0,11480,0,50,0,-0.0000589837630589803,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,0.000641081068250868,0,0,0,50,0,0.0005907482571072049,5104,317,0,-0.29034000000000004,0.0001179675261179606,0,0,0.3,5088,0,11480,0,50,0,-0.0001993030309677124,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.00006357828776041666,0,0,0,50,0,0.0008424123128255208,5104,313,0,0.29034000000000004,0.00005339582761128743,0,0,0.3,5088,0,11480,0,50,0,-0.0002812594175338745,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,0.00019868214925130207,0,0,0,50,0,-0.0002053048875596788,5096,313,0,-0.29034000000000004,0.00017819305260976154,0,0,0.3,5088,0,11480,0,50,0,-0.00007264316082000732,0,0,true,0,0,0
0,65285,27.9,0,0,0.000892745123969184,0,0,0,50,0,0.0008092986212836371,5104,313,0,0.29034000000000004,-0.00017260511716206867,0,0,0.3,5088,0,11480,0,50,0,-0.00018564363320668537,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,0.0005364418029785156,0,0,0,50,0,-0.0004318025377061632,5096,313,0,-0.29034000000000004,0.00015211602052052814,0,0,0.3,5088,0,11480,0,50,0,0.00026139120260874427,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,0.0005020035637749566,0,0,0,50,0,0.0007801585727267795,5104,313,0,-0.29034000000000004,-0.0001049290100733439,0,0,0.3,5088,0,11480,0,50,0,0.0001564621925354004,0,0,true,0,0,0
0,65285,27.9,0,0,0.00045034620496961806,0,0,0,50,0,0.0005854500664605035,5096,313,0,-0.29034000000000004,0.00010244548320770264,0,0,0.3,5088,0,11480,0,50,0,0.00009002784887949625,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,-0.00023179584079318575,0,0,0,50,0,-0.0005099508497450086,5104,313,0,0.29034000000000004,-0.0000031044085820515948,0,0,0.3,5088,0,11480,0,50,0,-0.00014652808507283527,0,0,true,0,0,0
0,65285,27.9,0,0,-0.00089671876695421,0,0,0,50,0,0.00008742014567057291,5096,313,0,-0.29034000000000004,0.000045324365297953286,0,0,0.3,5088,0,11480,0,50,0,0.000025456150372823078,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.001117918226453993,0,0,0,50,0,-0.0006543265448676215,5104,313,0,0.29034000000000004,0.00008940696716308594,0,0,0.3,5088,0,11480,0,50,0,-0.00021792948246002197,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.0003364351060655382,0,0,0,50,0,0.0004609425862630208,5104,313,0,0.29034000000000004,-0.00030981997648874915,0,0,0.3,5088,0,11480,0,50,0,0.00016391277313232422,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,0.00022384855482313366,0,0,0,50,0,-0.0006874402364095051,5096,310,0,0.29034000000000004,-0.000029181440671284992,0,0,0.3,5088,0,11480,0,50,0,0.00004842877388000488,0,0,true,0,0,0
0,65285,27.9,0,0,0.0006278355916341145,0,0,0,50,0,0.0003483560350206163,5104,310,0,-0.29034000000000004,0.000002483526865641276,0,0,0.3,5088,0,11480,0,50,0,-0.00009002784887949625,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.00017351574367947047,0,0,0,50,0,-0.00018941031561957466,5096,310,0,-0.29034000000000004,0.00028374294439951575,0,0,0.3,5088,0,11480,0,50,0,-0.00010306636492411295,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,0.00024371676974826388,0,0,0,50,0,0.00039736429850260413,5096,310,0,0,-0.0001707424720128377,0,0,0.3,5088,0,11480,0,50,0,-0.0002843638261159261,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,0.0007655885484483506,0,0,0,50,0,0.00006357828776041666,5104,310,0,-0.29034000000000004,0.00008568167686462402,0,0,0.3,5088,0,11480,0,50,0,-0.000035390257835388184,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,0.0007841322157118055,0,0,0,50,0,-0.00029272503323025175,5096,310,0,0.29034000000000004,0.0001999239126841227,0,0,0.3,5088,0,11480,0,50,0,-0.0003141661485036214,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,0.0011020236545138888,0,0,0,50,0,-0.0000476837158203125,5096,310,0,-0.29034000000000004,0.000001241763432820638,0,0,0.3,5088,0,11480,0,50,0,-0.00019247333208719888,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.000606642829047309,0,0,0,50,0,-0.0005629327562120225,5104,310,0,-0.29034000000000004,-0.00006332993507385254,0,0,0.3,5088,0,11480,0,50,0,0.0000459452470143636,0,0,true,0,0,0
0,65285,27.9,0,0,0.0007960531446668836,0,0,0,50,0,-0.0001682175530327691,5096,310,0,-0.29034000000000004,0.00004284083843231201,0,0,0.3,5088,0,11480,0,50,0,-0.000009313225746154785,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,0.00014967388576931422,0,0,0,50,0,-0.00051524904039171,5104,306,0,0.29034000000000004,0.000004967053731282552,0,0,0.3,5088,0,11480,0,50,0,-0.000005587935447692871,0,0,true,0,0,0
0,65285,27.9,0,0,0.0005933973524305555,0,0,0,50,0,0.00035497877332899306,5104,306,0,-0.29034000000000004,-0.00010679165522257486,0,0,0.3,5088,0,11480,0,50,0,0.00027256707350413,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.000014570024278428819,0,0,0,50,0,0.0009099642435709635,5096,306,0,0.29034000000000004,0.000001241763432820638,0,0,0.3,5088,0,11480,0,50,0,0.00001862645149230957,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.0003695487976074219,0,0,0,50,0,-0.00041988160875108506,5096,306,0,-0.29034000000000004,-0.00019371509552001953,0,0,0.3,5088,0,11480,0,50,0,-0.00005463759104410807,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,-0.00008742014567057291,0,0,0,50,0,0.0006622738308376736,5096,306,0,0.29034000000000004,0.00011051694552103677,0,0,0.3,5088,0,11480,0,50,0,0.000031044085820515946,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.0002834531995985243,0,0,0,50,0,0.0010556644863552516,5096,306,0,0.29034000000000004,-0.00013348956902821857,0,0,0.3,5088,0,11480,0,50,0,0.00010679165522257486,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.00010728836059570312,0,0,0,50,0,0.00014834933810763888,5096,306,0,-0.29034000000000004,-0.00023407240708669025,0,0,0.3,5088,0,11480,0,50,0,-0.000029181440671284992,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,-0.0007298257615831163,0,0,0,50,0,-0.00043974982367621525,5096,306,0,-0.29034000000000004,-0.00014652808507283527,0,0,0.3,5088,0,11480,0,50,0,0.00008381903171539307,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,0.00016689300537109375,0,0,0,50,0,-0.0003708733452690972,5096,306,0,-0.29034000000000004,0.00017136335372924805,0,0,0.3,5088,0,11480,0,50,0,0.00028622647126515705,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,-0.000034438239203559024,0,0,0,50,0,0.0002688831753200955,5096,306,0,0.29034000000000004,0.0001825392246246338,0,0,0.3,5088,0,11480,0,50,0,0.00011983017126719156,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.00027683046129014756,0,0,0,50,0,-0.0003867679172092014,5104,303,0,0.29034000000000004,0.00009872019290924072,0,0,0.3,5088,0,11480,0,50,0,-0.00029616057872772217,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,-0.0007298257615831163,0,0,0,50,0,0.0008463859558105469,5096,306,0,-0.29034000000000004,0.000057121117909749344,0,0,0.3,5088,0,11480,0,50,0,0.00012231369813283283,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.0001854366726345486,0,0,0,50,0,-0.0007165802849663629,5096,303,0,0.29034000000000004,0.0001539786656697591,0,0,0.3,5088,0,11480,0,50,0,-0.0002781550089518229,0,0,true,0,0,0
0,65285,27.9,0,0,0.00047286351521809894,0,0,0,50,0,0.00015629662407769097,5096,303,0,0,0.000019868214925130207,0,0,0.3,5088,0,11480,0,50,0,0.0001316269238789876,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,-0.00034173329671223957,0,0,0,50,0,-0.00040266248914930556,5104,303,0,-0.29034000000000004,0.00004718701044718424,0,0,0.3,5088,0,11480,0,50,0,0.00006767610708872476,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,0.00025166405571831594,0,0,0,50,0,-0.0002410676744249132,5104,303,0,0.29034000000000004,0.00022103389104207355,0,0,0.3,5088,0,11480,0,50,0,-0.00005587935447692871,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,0.000633133782280816,0,0,0,50,0,-0.00008212195502387153,5096,303,0,-0.29034000000000004,0.0001403192679087321,0,0,0.3,5088,0,11480,0,50,0,-0.0001210719347000122,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.00045034620496961806,0,0,0,50,0,-0.0010093053181966145,5104,303,0,-0.29034000000000004,0.00006270905335744222,0,0,0.3,5088,0,11480,0,50,0,-0.000014280279477437336,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,-0.000411934322781033,0,0,0,50,0,0.0004331270853678385,5096,303,0,0,0.000144044558207194,0,0,0.3,5088,0,11480,0,50,0,0.00012231369813283283,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.0002569622463650174,0,0,0,50,0,-0.0004410743713378906,5104,303,0,-0.29034000000000004,-0.00012541810671488443,0,0,0.3,5088,0,11480,0,50,0,0.0001341104507446289,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,-0.0002874268425835503,0,0,0,50,0,-0.0002874268425835503,5104,303,0,0,-0.00017384688059488931,0,0,0.3,5088,0,11480,0,50,0,-0.0002781550089518229,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,0.0009761916266547309,0,0,0,50,0,0.0006278355916341145,5104,303,0,-0.29034000000000004,0.00028250118096669513,0,0,0.3,5088,0,11480,0,50,0,-0.0000130385160446167,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.0002741813659667969,0,0,0,50,0,0.0006318092346191406,5096,303,0,0.29034000000000004,-0.000011175870895385742,0,0,0.3,5088,0,11480,0,50,0,-0.0001111378272374471,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,0.0002834531995985243,0,0,0,50,0,0.000095367431640625,5096,300,0,0.29034000000000004,-0.00025642414887746173,0,0,0.3,5088,0,11480,0,50,0,0.0000260770320892334,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,-0.00012583202785915797,0,0,0,50,0,0.00002384185791015625,5096,300,0,0.29034000000000004,0.00007761021455128987,0,0,0.3,5088,0,11480,0,50,0,-0.00021855036417643228,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,0.00010066562228732639,0,0,0,50,0,0.0006900893317328559,5104,300,0,-0.29034000000000004,0.00004780789216359456,0,0,0.3,5088,0,11480,0,50,0,0.00013473133246103922,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,0.0005496872795952691,0,0,0,50,0,0.00019868214925130207,5096,300,0,-0.29034000000000004,0.0002775341272354126,0,0,0.3,5088,0,11480,0,50,0,-0.0002713253100713094,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,0.00018146302964952256,0,0,0,50,0,-0.0006397565205891926,5104,300,0,0,-0.000021109978357950844,0,0,0.3,5088,0,11480,0,50,0,0.00004346172014872233,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,0.00019470850626627603,0,0,0,50,0,-0.0001854366726345486,5104,300,0,0.29034000000000004,-0.00006084640820821126,0,0,0.3,5088,0,11480,0,50,0,0.00010679165522257486,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.00014437569512261284,0,0,0,50,0,-0.00039471520317925344,5104,300,0,0.29034000000000004,-0.00018998980522155762,0,0,0.3,5088,0,11480,0,50,0,0.00032906730969746906,0,0,true,0,0,0
0,65285,27.9,0,-0.027506249999999996,-0.000015894571940104164,0,0,0,50,0,-0.0007775094774034288,5096,300,0,-0.29034000000000004,0.00028622647126515705,0,0,0.3,5088,0,11480,0,50,0,0.0003259629011154175,0,0,true,0,0,0
0,65285,27.9,0,0.027506249999999996,0.0010212262471516926,0,0,0,50,0,0.00009139378865559895,5096,300,0,0,-0.0001272807518641154,215,0,0.3,5088,0,11480,0,50,0,0,0,0,true,0,0,0
0,0,27.9,0,-0.027506249999999996,-0.00051524904039171,0,0,0,50,0,0.000025166405571831598,5104,293,467,-0.29034000000000004,-0.00009561578432718912,107,0,0.3,5088,0,11480,0,50,0,0,0,0,true,0,0,0
0,0,27.9,0,-0.027506249999999996,0.0004741880628797743,0,0,0,50,0,-0.0005139244927300347,5096,296,467,-0.29034000000000004,-0.00010244548320770264,107,0,0.3,5088,0,11480,0,50,0,0,0,0,true,0,0,0
0,0,27.9,0,0.027506249999999996,0.5372312333848741,0,0,0,50,0,0.7291727595859103,6736,293,467,-0.8710200000000001,-0.00026014943917592365,107,0,0.3,5088,0,11480,0,50,0,0,0,0,true,0,0,0
0,0,27.9,0,0.027506249999999996,-0.0010874536302354601,0,0,0,50,0,-0.0007642640007866754,7416,293,467,-0.5806800000000001,0.000039736429850260414,107,0,0.3,5088,0,11480,0,50,0,0,0,0,true,0,0,0
0,0,27.9,0,-0.027506249999999996,-0.000606642829047309,0,0,0,50,0,-0.0008040004306369358,7408,293,467,-0.5806800000000001,-0.000014280279477437336,107,0,0.3,5088,0,11480,0,50,0,0,0,0,true,0,0,0
0,0,28.3,545,0.8801999999999999,0.17691983116997612,171,0,0,50,0,0.0000674455490814682,8176,293,468,-7.54884,0.00006270905335744222,112,0,0.3,5088,0,11480,0,50,0,0,0,0,true,0,0,0
0,0,28.3,0,-0.027506249999999996,-0.00001854366726345486,0,0,0,50,0,0.00037219789293077256,8176,296,468,-7.258500000000001,0.00023655593395233154,108,0,0.3,5088,0,11480,0,50,0,7.975800494216186e-16,0,0,true,0,0,0
0,0,27.9,0,-0.027506249999999996,0.0007576412624782986,0,0,0,50,0,0.0007205539279513889,8176,293,468,-7.54884,0.00041350722312927246,110,0,0.3,5088,0,11480,0,50,0,7.001839255714537e-46,0,0,true,0,0,0
0,0,27.9,0,0,0.00044239891899956594,0,0,0,50,0,0.0007390975952148438,8176,293,468,-7.258500000000001,0.0000391155481338501,112,0,0.3,5088,0,11480,0,50,0,1.8466967224115675e-72,0,0,true,0,0,0
0,0,27.9,0,0.027506249999999996,-0.0003377596537272135,0,0,0,50,0,0.0014940897623697915,8176,296,467,-7.258500000000001,0.000024835268656412758,108,0,0.3,5088,0,11480,0,50,0,1.6440029992618788e-99,0,0,true,0,0,0
0,0,27.9,0,-0.027506249999999996,-0.0006397565205891926,0,0,0,50,0,0.00025166405571831594,8184,296,468,-7.54884,-0.000009934107462565104,109,0,0.3,5088,0,11480,0,50,0,2.8151185177405167e-129,0,0,true,0,0,0
0,0,28.3,548,3.7958624999999993,8.0794890721639,3468,0,0,50,0,8.060208105922587,8360,296,467,-5.8068,0.7712002843618393,726,0,0.3,5088,0,11480,0,50,50,0.7750746560997689,0,0,true,0,0,0
0,0,28.9,548,1.8154124999999999,6.400900416904025,2758,0,0,50,0,6.387275728913961,8376,300,466,-2.9034,0.7760754475990931,732,0,0.3,5088,0,11480,0,50,-24,0.7758494306014141,0,0,true,0,0,0
0,0,29.3,542,3.7683562499999996,5.469679832458496,2358,0,0,50,0,5.459574737336733,8360,300,467,-3.4840800000000005,0.7785155127445856,735,0,0.3,5088,0,11480,0,50,25,0.7785983625499808,0,0,true,0,0,0
0,0,30,538,2.94316875,4.840466711256239,2100,0,0,50,0,4.838469175579436,8360,306,469,-2.61306,0.7804408669471741,732,0,0.3,5088,0,11480,0,50,0,0.779442003975255,0,0,true,0,0,0
0,0,30.6,0,-0.027506249999999996,-0.0003841188218858507,0,0,0,50,0,0.000160270267062717,6616,306,467,-6.38748,-0.0002974023421605428,112,0,0.3,5088,0,11480,0,50,0,4.534574137306792e-151,0,0,true,0,0,0
0,0,30.6,0,0,-0.00012715657552083332,0,0,0,50,0,0.00024239222208658853,6608,306,468,-6.6778200000000005,-0.00011175870895385742,109,0,0.3,5088,0,11480,0,50,0,0,0,0,true,0,0,0
0,0,30.3,0,-0.027506249999999996,0.00037484698825412325,0,0,0,50,0,0.00027947955661349825,6600,310,468,-6.968160000000001,-0.00003166496753692627,107,0,0.3,5088,0,11480,0,50,0,0,0,0,true,0,0,0
0,0,30.3,0,-0.027506249999999996,0.0005947219000922309,0,0,0,50,0,0.0011218918694390191,6584,310,468,-7.258500000000001,0.00016142924626668292,109,0,0.3,5088,0,11480,0,50,0,0,0,0,true,0,0,0
0,0,30,0,0,0.0006185637580023871,0,0,0,50,0,-0.0008225440979003906,6576,313,468,-8.41986,-0.00005153318246205647,112,0,0.3,5088,0,11480,0,50,0,0,0,0,true,0,0,0
0,0,30,542,1.6228687499999999,0.00034703148735894094,152,0,0,50,0,0.00005304924980093538,6656,313,467,-5.51646,-0.00011672576268513997,108,0,0.3,5088,0,11480,0,50,0,4.224572528771339e-37,0,0,true,0,0,0
0,0,29.6,0,0.027506249999999996,0.00026226043701171875,0,0,0,50,0,-0.0010556644863552516,6656,313,467,-5.51646,-0.00006022552649180094,111,0,0.3,5088,0,11480,0,50,0,6.5212713e-317,0,0,true,0,0,0
0,0,29.6,0,-0.027506249999999996,0.0005748536851671006,0,0,0,50,0,0.0010887781778971353,6656,317,468,-5.8068,0.00011983017126719156,111,0,0.3,5088,0,11480,0,50,0,0,0,0,true,0,0,0
0,0,29.6,0,-0.027506249999999996,0.000476837158203125,0,0,0,50,0,0.0004927317301432291,7120,317,467,-4.93578,-0.00006891787052154541,109,0,0.3,5088,0,11480,0,50,0,1.4654864227560313e-173,0,0,true,0,0,0
0,0,29.6,0,-0.027506249999999996,0.0007576412624782986,0,0,0,50,0,-0.000923209720187717,7080,317,467,-5.22612,0.00006208817164103189,112,0,0.3,5088,0,11480,0,50,0,0,0,0,true,0,0,0
0,0,29.3,0,0.027506249999999996,-0.0007417466905381944,0,0,0,50,0,-0.00039736429850260413,7104,317,467,-5.22612,0.00006891787052154541,112,0,0.3,5088,0,11480,0,50,0,0,0,0,true,0,0,0
